1718164440000,3505.99,3510.52,3505.98,3508.7,4839.758
1718164500000,3508.7,3514.99,3508.7,3510.83,4648.769
1718164560000,3510.83,3512,3510.82,3510.82,1671.3
1718164620000,3510.82,3512.12,3510.31,3511.44,801.531
1718164680000,3511.44,3511.45,3509.88,3509.88,1143.413
1718164740000,3509.88,3510.52,3509.87,3510.47,572.742
1718164800000,3510.47,3511.77,3510.47,3511.38,743.471
1718164860000,3511.38,3511.8,3509.8,3511.18,2012.506
1718164920000,3511.18,3511.8,3511.1,3511.57,1146.146
1718164980000,3511.56,3513.43,3511.56,3512.31,2661.751
1718165040000,3512.32,3512.32,3510.78,3510.78,966.942
1718165100000,3510.78,3513.22,3510.78,3513.21,1493.735
1718165160000,3513.21,3513.6,3512.33,3512.46,1316.177
1718165220000,3512.46,3513.71,3511.94,3513.24,1053.509
1718165280000,3513.25,3517,3513.24,3516.19,3139.216
1718165340000,3516.19,3518,3515.95,3517.67,1326.51
1718165400000,3517.66,3519.5,3517.22,3517.65,3693.035
1718165460000,3517.65,3524,3517.65,3523.01,5473.686
1718165520000,3523,3530,3522.15,3529.52,10013.165
1718165580000,3529.52,3530,3525.91,3526.13,4915.351
1718165640000,3526.13,3527.95,3525.39,3526.37,3637.216
1718165700000,3526.37,3529.48,3526.37,3527.07,3738.785
1718165760000,3527.07,3531.68,3526.99,3531.53,4639.981
1718165820000,3531.53,3532.53,3529,3529.68,2629.774
1718165880000,3529.67,3533,3527.68,3532.99,3194.782
1718165940000,3532.99,3533.95,3530.53,3530.53,2055.082
1718166000000,3530.54,3531.19,3528.49,3528.61,1971.256
1718166060000,3528.6,3530.28,3526.81,3527.79,3137.071
1718166120000,3527.8,3528,3525.2,3526.84,1181.377
1718166180000,3526.83,3526.84,3524.4,3525,814.295
1718166240000,3525,3526.09,3524.59,3526.09,645.019
1718166300000,3526.08,3527.19,3526.08,3526.8,530.979
1718166360000,3526.79,3526.99,3524.33,3526.98,1294.743
1718166420000,3526.98,3528.64,3526.98,3528.64,455.44
1718166480000,3528.63,3528.64,3527,3527.08,524.827
1718166540000,3527.08,3528.19,3526.51,3526.52,1022.237
1718166600000,3526.51,3526.52,3524.33,3524.94,1156.512
1718166660000,3524.93,3526.78,3524.36,3525.35,1368.633
1718166720000,3525.35,3525.36,3523.17,3523.4,1099.437
1718166780000,3523.39,3524.42,3523.39,3524.03,468.513
1718166840000,3524.03,3524.8,3523.77,3523.78,981.328
1718166900000,3523.78,3525.2,3521.63,3525.2,1692.106
1718166960000,3525.19,3525.2,3523.97,3524.61,838.804
1718167020000,3524.6,3525.76,3524.08,3525.76,1461.774
1718167080000,3525.75,3526.6,3524.59,3525.62,930.542
